student_id,age,gender,category,state,preferred_stream,entrance_exam,entrance_score,board_percentage,extracurricular_score,admission_probability,admission_status,scholarship_eligibility
16113.0,17,female,general,punjab,medical,neet,343,98.55,10,0.7310099999999984,rejected,no
16114.0,19,male,ews,andhra pradesh,science,cet,77,69.69,3,0.249,admitted,no
16115.0,18,other,sc,kerala,arts,none,0,88.6,2,0.316,rejected,no
16116.0,18,other,sc,madhya pradesh,commerce,none,0,75.19,9,0.346,rejected,no
16117.0,20,female,general,madhya pradesh,nursing,none,0,72.18,5,0.251,rejected,no
16118.0,19,female,general,manipur,law,none,0,99.53,6,0.469,admitted,yes
16119.0,19,female,ews,punjab,arts,none,0,63.46,0,0.097,rejected,no
16120.0,20,male,ews,odisha,architecture,cet,174,89.89,6,0.515,rejected,no
16121.0,17,male,sc,arunachal pradesh,law,cet,184,88.42,3,0.457,admitted,yes
16122.0,19,other,general,punjab,architecture,cet,146,72.58,1,0.28,rejected,no
16123.0,17,male,general,karnataka,arts,cet,196,88.24,8,0.554,admitted,yes
16124.0,17,other,ews,meghalaya,law,none,0,89.31,1,0.303,admitted,yes
16125.0,17,female,sc,telangana,agriculture,cet,6,59.05,7,0.196,rejected,no
16126.0,19,female,obc,haryana,architecture,cet,152,52.85,5,0.213,admitted,no
16127.0,19,male,general,meghalaya,medical,neet,372,69.56,5,0.483,admitted,no
16128.0,20,other,sc,mizoram,engineering,cet,184,66.61,6,0.353,rejected,no
16129.0,18,female,ews,maharashtra,law,cet,68,73.71,2,0.254,admitted,no
16130.0,20,other,ews,gujarat,commerce,none,0,59.44,4,0.141,rejected,no
16131.0,18,other,st,punjab,pharmacy,cet,187,63.82,0,0.226,rejected,no
16132.0,17,male,general,sikkim,pharmacy,cet,43,86.1,3,0.345,rejected,no
16133.0,17,other,st,tripura,agriculture,cet,69,71.62,1,0.221,rejected,no
16134.0,17,female,st,kerala,commerce,none,0,92.05,6,0.414,rejected,no
16135.0,18,male,ews,bihar,management,none,0,90.66,8,0.44,admitted,yes
16136.0,18,female,general,telangana,nursing,cet,83,50.78,4,0.134,rejected,no
16137.0,20,female,ews,meghalaya,science,cet,68,76.08,1,0.253,rejected,no
16138.0,17,female,st,bihar,nursing,cet,62,54.52,2,0.11,rejected,no
16139.0,18,male,st,rajasthan,nursing,cet,8,94.41,2,0.364,admitted,yes
16140.0,20,other,general,odisha,arts,none,0,57.39,0,0.053,rejected,no
16141.0,17,male,ews,sikkim,computer applications,none,0,50.87,8,0.151,rejected,no
16142.0,18,female,general,kerala,science,none,0,60.17,2,0.11,rejected,no
16143.0,17,other,obc,madhya pradesh,engineering,cet,57,75.88,10,0.407,rejected,no
16144.0,19,male,general,bihar,science,none,0,69.81,7,0.27,rejected,no
16145.0,20,female,obc,kerala,medical,neet,155,65.52,7,0.344,rejected,no
16146.0,17,female,st,manipur,law,cet,57,86.11,5,0.391,rejected,no
16147.0,18,other,ews,tamil nadu,commerce,none,0,75.91,9,0.351,rejected,no
16148.0,18,other,ews,goa,nursing,cet,30,53.68,0,0.046,rejected,no
16149.0,20,other,general,arunachal pradesh,pharmacy,cet,180,86.82,3,0.443,rejected,no
16150.0,20,female,ews,haryana,science,none,0,67.95,6,0.239,admitted,no
16151.0,17,female,general,goa,commerce,none,0,88.71,9,0.444,rejected,no
16152.0,18,male,st,kerala,commerce,none,0,93.16,6,0.422,admitted,yes
16153.0,20,other,general,odisha,medical,neet,120,67.52,7,0.335,rejected,no
16154.0,17,male,ews,jharkhand,pharmacy,cet,6,86.87,8,0.417,admitted,yes
16155.0,20,female,obc,himachal pradesh,engineering,jee,47,67.7,1,0.178,rejected,no
16156.0,17,other,ews,karnataka,pharmacy,cet,14,64.31,6,0.222,rejected,no
16157.0,19,other,sc,uttar pradesh,management,none,0,81.54,9,0.392,rejected,no
16158.0,20,male,sc,karnataka,architecture,cet,67,67.5,6,0.281,rejected,no
16159.0,19,other,sc,odisha,engineering,cet,146,60.92,4,0.25,admitted,no
16160.0,20,female,obc,andhra pradesh,management,cet,129,79.11,7,0.425,admitted,no
16161.0,19,female,sc,assam,law,cet,130,57.2,0,0.139,rejected,no
16162.0,17,male,st,jharkhand,computer applications,cet,172,50.44,8,0.263,rejected,no
16163.0,19,other,general,maharashtra,law,none,0,60.3,1,0.093,rejected,no
16164.0,19,female,general,karnataka,law,none,0,73.36,1,0.187,rejected,no
16165.0,18,male,sc,gujarat,law,none,0,71.5,7,0.283,rejected,no
16166.0,17,male,ews,meghalaya,engineering,cet,15,83.93,3,0.31,admitted,no
16167.0,19,other,obc,gujarat,law,cet,36,98.25,1,0.392,rejected,no
16168.0,19,male,sc,madhya pradesh,management,none,0,60.9,5,0.169,rejected,no
16169.0,20,female,ews,assam,computer applications,none,0,50.98,4,0.079,rejected,no
16170.0,17,other,obc,chhattisgarh,architecture,cet,163,63.23,1,0.224,admitted,no
16171.0,19,other,obc,telangana,arts,none,0,69.39,8,0.286,rejected,no
16172.0,20,male,ews,meghalaya,science,none,0,78.37,0,0.206,rejected,no
16173.0,20,male,sc,haryana,computer applications,none,0,92.5,6,0.417,rejected,no
16174.0,20,male,general,andhra pradesh,agriculture,cet,129,68.88,0,0.223,rejected,no
16175.0,17,other,obc,rajasthan,commerce,none,0,70.15,4,0.218,rejected,no
16176.0,17,female,ews,himachal pradesh,management,none,0,60.11,5,0.164,rejected,no
16177.0,19,other,ews,kerala,agriculture,none,0,89.71,7,0.415,rejected,no
16178.0,18,male,ews,mizoram,law,none,0,98.68,6,0.462,admitted,yes
16179.0,17,other,sc,arunachal pradesh,pharmacy,cet,190,68.05,2,0.295,admitted,no
16180.0,17,male,st,mizoram,nursing,cet,103,69.97,2,0.25,admitted,no
16181.0,17,male,general,uttar pradesh,architecture,none,0,53.57,2,0.062,rejected,no
16182.0,18,female,st,chhattisgarh,management,none,0,73.01,1,0.185,rejected,no
16183.0,19,female,sc,tripura,agriculture,cet,84,68.14,4,0.26,rejected,no
16184.0,17,female,general,himachal pradesh,nursing,cet,129,89.49,1,0.391,rejected,no
16185.0,17,male,ews,andhra pradesh,computer applications,cet,38,62.45,6,0.224,admitted,no
16186.0,18,female,sc,kerala,management,none,0,93.9,0,0.318,rejected,no
16187.0,20,female,ews,goa,science,cet,1,96.93,4,0.414,admitted,yes
16188.0,20,other,ews,karnataka,management,none,0,63.65,1,0.117,rejected,no
16189.0,18,other,sc,chhattisgarh,arts,none,0,88.93,1,0.3,rejected,no
16190.0,17,female,general,nagaland,science,none,0,58.53,8,0.207,rejected,no
16191.0,17,other,general,jharkhand,nursing,cet,70,76.03,6,0.345,rejected,no
16192.0,20,female,obc,punjab,law,none,0,99.25,7,0.484,admitted,yes
16193.0,18,female,obc,goa,architecture,cet,168,77.27,10,0.492,admitted,yes
16194.0,17,other,obc,arunachal pradesh,architecture,none,0,69.92,3,0.199,rejected,no
16195.0,20,female,ews,himachal pradesh,architecture,none,0,63.78,6,0.209,rejected,no
16196.0,19,female,st,punjab,computer applications,cet,60,58.79,3,0.158,rejected,no
16197.0,18,female,general,uttar pradesh,computer applications,none,0,97.45,9,0.507,admitted,yes
16198.0,18,other,st,tamil nadu,agriculture,cet,78,71.23,9,0.37,rejected,no
16199.0,17,other,general,andhra pradesh,agriculture,cet,76,84.96,4,0.377,rejected,no
16200.0,20,female,general,telangana,engineering,cet,156,65.33,6,0.325,rejected,no
16201.0,20,male,st,karnataka,arts,cet,35,97.62,7,0.496,admitted,yes
16202.0,17,female,obc,arunachal pradesh,management,none,0,65.1,1,0.127,rejected,no
16203.0,19,female,sc,gujarat,agriculture,cet,68,81.72,5,0.366,rejected,no
16204.0,17,other,ews,tamil nadu,commerce,none,0,61.6,9,0.247,rejected,no
16205.0,18,other,obc,meghalaya,computer applications,none,0,96.22,6,0.444,rejected,no
16206.0,19,male,general,chhattisgarh,management,cet,191,68.08,7,0.386,admitted,no
16207.0,17,other,ews,rajasthan,pharmacy,none,0,59.96,4,0.144,rejected,no
16208.0,19,other,obc,himachal pradesh,commerce,none,0,59.47,2,0.105,rejected,no
16209.0,17,other,st,bihar,architecture,cet,192,83.44,4,0.444,rejected,no
16210.0,19,female,general,jharkhand,pharmacy,cet,23,88.17,8,0.437,admitted,yes
16211.0,18,male,general,punjab,commerce,cet,134,64.63,1,0.214,admitted,no
16212.0,17,female,st,haryana,pharmacy,cet,158,98.58,4,0.531,admitted,yes
16213.0,20,other,ews,chhattisgarh,pharmacy,cet,185,94.23,0,0.445,admitted,yes
16214.0,18,female,general,haryana,agriculture,cet,92,66.96,10,0.366,rejected,no
16215.0,20,other,ews,rajasthan,science,cet,82,56.2,7,0.227,admitted,no
16216.0,20,male,obc,chhattisgarh,architecture,cet,174,58.58,8,0.324,rejected,no
16217.0,17,other,ews,kerala,engineering,jee,89,92.59,7,0.496,rejected,no
16218.0,19,male,sc,nagaland,science,none,0,62.69,3,0.146,rejected,no
16219.0,18,other,st,arunachal pradesh,agriculture,cet,150,65.39,4,0.285,admitted,no
16220.0,19,other,general,meghalaya,architecture,cet,90,68.23,8,0.338,admitted,yes
16221.0,19,other,general,rajasthan,science,none,0,77.34,10,0.38,rejected,no
16222.0,18,female,ews,meghalaya,architecture,none,0,87.08,2,0.305,rejected,no
16223.0,19,female,general,chhattisgarh,nursing,cet,116,61.99,0,0.165,rejected,no
16224.0,18,other,ews,maharashtra,arts,none,0,73.09,9,0.331,rejected,no
16225.0,20,male,general,telangana,management,cet,28,71.89,10,0.359,rejected,no
16226.0,20,male,st,goa,commerce,none,0,55.73,3,0.096,rejected,no
16227.0,17,male,obc,chhattisgarh,arts,none,0,78.51,0,0.207,admitted,no
16228.0,19,male,sc,meghalaya,agriculture,cet,118,57.27,6,0.241,rejected,no
16229.0,20,female,st,karnataka,medical,neet,159,55.25,9,0.308,rejected,no
16230.0,17,female,general,mizoram,medical,neet,279,98.27,2,0.574,admitted,yes
16231.0,19,female,obc,meghalaya,engineering,jee,113,66.89,10,0.38,rejected,no
16232.0,20,male,sc,arunachal pradesh,medical,neet,308,94.73,6,0.641,admitted,yes
16233.0,17,female,obc,odisha,computer applications,none,0,78.75,10,0.39,admitted,yes
16234.0,19,female,obc,uttar pradesh,architecture,none,0,89.19,2,0.32,rejected,no
16235.0,20,male,general,bihar,medical,neet,244,98.79,4,0.591,admitted,yes
16236.0,18,other,st,meghalaya,commerce,none,0,91.75,1,0.321,rejected,no
16237.0,17,other,general,jharkhand,computer applications,cet,194,76.06,4,0.392,admitted,no
16238.0,18,other,general,mizoram,pharmacy,cet,8,90.47,2,0.335,rejected,no
16239.0,18,male,obc,meghalaya,management,none,0,91.55,10,0.483,admitted,yes
16240.0,19,female,st,manipur,commerce,none,0,76.67,9,0.357,rejected,no
16241.0,18,other,general,bihar,nursing,none,0,66.67,10,0.302,rejected,no
16242.0,18,female,obc,nagaland,arts,none,0,62.16,1,0.106,rejected,no
16243.0,20,male,general,nagaland,nursing,cet,119,88.39,5,0.449,rejected,no
16244.0,19,female,sc,nagaland,arts,none,0,96.95,8,0.486,rejected,no
16245.0,20,male,general,chhattisgarh,management,none,0,63.19,9,0.259,rejected,no
16246.0,19,female,general,rajasthan,pharmacy,cet,42,96.55,9,0.529,rejected,no
16247.0,20,female,obc,goa,architecture,cet,60,82.26,3,0.329,admitted,no
16248.0,17,other,obc,chhattisgarh,engineering,jee,185,72.24,3,0.34,rejected,no
16249.0,20,other,general,himachal pradesh,computer applications,cet,11,52.49,3,0.08,admitted,no
16250.0,20,female,sc,chhattisgarh,law,none,0,53.83,9,0.191,rejected,no
16251.0,17,female,sc,himachal pradesh,commerce,none,0,85.2,9,0.419,rejected,no
16252.0,18,male,sc,goa,management,none,0,63.63,3,0.153,rejected,no
16253.0,18,other,sc,assam,computer applications,cet,179,92.96,7,0.559,rejected,no
16254.0,18,male,ews,uttar pradesh,management,none,0,72.2,4,0.233,admitted,no
16255.0,20,other,obc,nagaland,nursing,none,0,70.39,4,0.22,rejected,no
16256.0,19,other,obc,jharkhand,commerce,none,0,73.95,9,0.337,rejected,no
16257.0,17,other,sc,jharkhand,science,none,0,75.42,7,0.311,rejected,no
16258.0,19,other,general,himachal pradesh,pharmacy,cet,143,98.64,7,0.576,admitted,yes
16259.0,20,male,ews,punjab,arts,cet,39,51.88,1,0.058,rejected,no
16260.0,18,other,sc,goa,arts,none,0,91.93,5,0.395,rejected,no
16261.0,20,female,st,assam,architecture,cet,179,88.88,2,0.439,admitted,yes
16262.0,19,female,obc,madhya pradesh,engineering,cet,42,72.8,0,0.193,rejected,no
16263.0,20,other,st,goa,law,none,0,89.65,8,0.433,rejected,no
16264.0,20,female,ews,telangana,law,none,0,68.88,10,0.318,rejected,no
16265.0,17,female,sc,jharkhand,engineering,jee,230,59.23,1,0.24,rejected,no
16266.0,20,male,obc,nagaland,management,none,0,50.45,0,0.04199000000000001,rejected,no
16267.0,17,male,st,karnataka,computer applications,none,0,77.59,1,0.218,rejected,no
16268.0,20,other,ews,chhattisgarh,nursing,none,0,81.43,5,0.319,rejected,no
16269.0,20,female,st,himachal pradesh,nursing,cet,149,58.09,4,0.231,rejected,no
16270.0,18,male,st,sikkim,medical,neet,398,54.51,8,0.445,admitted,yes
16271.0,17,other,sc,assam,science,cet,127,99.28,5,0.534,admitted,yes
16272.0,18,other,general,tripura,law,cet,98,56.3,4,0.184,rejected,no
16273.0,18,male,st,andhra pradesh,architecture,cet,177,56.78,4,0.241,admitted,no
16274.0,19,male,sc,odisha,nursing,cet,7,63.51,0,0.102,rejected,no
16275.0,17,male,obc,nagaland,commerce,none,0,75.13,2,0.218,rejected,no
16276.0,17,male,sc,meghalaya,law,none,0,50.44,8,0.147,rejected,no
16277.0,18,other,general,arunachal pradesh,management,none,0,54.12,4,0.102,rejected,no
16278.0,20,male,sc,nagaland,agriculture,cet,29,90.49,10,0.495,rejected,no
16279.0,18,other,sc,arunachal pradesh,management,cet,156,96.25,8,0.586,rejected,no
16280.0,18,female,obc,punjab,management,none,0,98.79,10,0.535,rejected,no
16281.0,17,male,st,rajasthan,nursing,cet,180,70.21,1,0.286,rejected,no
16282.0,18,other,sc,tamil nadu,agriculture,cet,103,81.47,7,0.424,rejected,no
16283.0,18,male,obc,karnataka,agriculture,cet,55,52.41,3,0.109,rejected,no
16284.0,18,other,st,nagaland,computer applications,none,0,82.7,4,0.31,rejected,no
16285.0,18,male,general,chhattisgarh,commerce,none,0,84.88,4,0.325,rejected,no
16286.0,18,female,sc,maharashtra,engineering,cet,121,78.17,3,0.34,rejected,no
16287.0,19,male,general,odisha,computer applications,none,0,65.0,5,0.199,rejected,no
16288.0,18,female,st,chhattisgarh,computer applications,none,0,88.66,2,0.317,rejected,no
16289.0,20,other,general,sikkim,architecture,cet,55,95.11,1,0.382,rejected,no
16290.0,19,other,ews,jharkhand,medical,neet,209,61.47,8,0.369,admitted,yes
16291.0,19,male,general,tripura,nursing,none,0,81.88,7,0.358,rejected,no
16292.0,19,male,sc,assam,management,none,0,62.77,0,0.092,rejected,no
16293.0,20,male,st,goa,architecture,cet,84,65.74,4,0.243,rejected,no
16294.0,18,other,sc,odisha,law,cet,21,64.71,6,0.229,rejected,no
16295.0,20,female,obc,goa,engineering,cet,192,70.34,10,0.458,rejected,no
16296.0,17,other,obc,uttar pradesh,management,none,0,66.01,0,0.116,rejected,no
16297.0,17,female,ews,tripura,arts,none,0,64.66,10,0.288,admitted,yes
16298.0,20,female,general,assam,engineering,jee,172,80.37,7,0.463,admitted,no
16299.0,20,male,st,sikkim,engineering,cet,20,93.22,4,0.399,rejected,no
16300.0,17,male,obc,kerala,medical,neet,59,53.39,0,0.064,rejected,no
16301.0,19,other,general,sikkim,commerce,none,0,64.64,10,0.287,rejected,no
16302.0,19,male,sc,odisha,medical,neet,447,67.17,0,0.425,rejected,no
16303.0,17,female,general,himachal pradesh,medical,neet,2,79.76,0,0.217,rejected,no
16304.0,19,female,st,andhra pradesh,arts,none,0,54.64,8,0.178,rejected,no
16305.0,19,female,st,himachal pradesh,engineering,jee,254,52.55,5,0.28,rejected,no
16306.0,19,other,obc,kerala,science,cet,141,57.94,5,0.243,admitted,no
16307.0,19,other,st,maharashtra,arts,none,0,64.28,4,0.176,rejected,no
16308.0,20,female,st,rajasthan,engineering,jee,283,64.8,7,0.425,rejected,no
16309.0,17,other,st,sikkim,science,none,0,67.24,6,0.234,rejected,no
16310.0,19,female,general,haryana,agriculture,none,0,98.32,6,0.459,admitted,yes
16311.0,18,male,general,goa,arts,none,0,61.23,0,0.081,rejected,no
16312.0,20,female,general,nagaland,computer applications,none,0,71.14,8,0.298,rejected,no
16313.0,18,other,ews,punjab,law,cet,104,80.76,1,0.311,admitted,no
16314.0,20,other,obc,meghalaya,pharmacy,cet,153,69.74,10,0.427,rejected,no
16315.0,19,female,sc,mizoram,medical,neet,634,71.11,9,0.7310099999999984,admitted,yes
16316.0,17,male,sc,odisha,management,none,0,70.98,1,0.17,rejected,no
16317.0,20,other,ews,karnataka,commerce,cet,12,97.75,4,0.427,admitted,yes
16318.0,17,male,general,gujarat,commerce,cet,81,55.48,5,0.185,rejected,no
16319.0,18,other,st,rajasthan,commerce,none,0,67.85,1,0.147,admitted,no
16320.0,18,other,general,chhattisgarh,management,none,0,88.03,5,0.366,rejected,no
16321.0,19,other,ews,arunachal pradesh,architecture,cet,164,98.13,1,0.478,admitted,yes
16322.0,18,male,sc,andhra pradesh,pharmacy,cet,24,63.28,3,0.167,rejected,no
16323.0,19,female,obc,karnataka,arts,none,0,77.55,8,0.345,rejected,no
16324.0,19,male,sc,madhya pradesh,medical,neet,559,54.98,5,0.503,rejected,no
16325.0,17,male,st,manipur,computer applications,none,0,93.13,1,0.331,rejected,no
16326.0,17,female,sc,chhattisgarh,architecture,none,0,65.91,1,0.133,rejected,no
16327.0,18,other,general,kerala,pharmacy,none,0,69.6,1,0.16,rejected,no
16328.0,17,male,obc,mizoram,nursing,cet,142,52.23,10,0.293,rejected,no
16329.0,20,male,ews,haryana,medical,neet,634,82.1,2,0.727,admitted,no
16330.0,18,other,obc,manipur,commerce,none,0,53.42,2,0.061,rejected,no
16331.0,18,other,sc,haryana,agriculture,none,0,72.99,5,0.257,rejected,no
16332.0,19,other,general,sikkim,engineering,jee,129,83.36,7,0.456,rejected,no
16333.0,20,other,general,kerala,commerce,cet,36,92.35,4,0.404,admitted,yes
16334.0,19,other,obc,rajasthan,computer applications,none,0,85.44,1,0.275,admitted,yes
16335.0,19,other,ews,himachal pradesh,pharmacy,cet,78,59.75,4,0.195,rejected,no
16336.0,20,other,sc,jharkhand,commerce,none,0,73.29,3,0.223,admitted,no
16337.0,20,other,obc,punjab,arts,cet,100,60.58,1,0.162,rejected,no
16338.0,17,male,sc,haryana,arts,none,0,72.87,9,0.329,rejected,no
16339.0,17,female,ews,odisha,commerce,none,0,54.49,9,0.196,rejected,no
16340.0,18,female,ews,assam,engineering,cet,133,95.57,9,0.583,admitted,yes
16341.0,20,female,obc,sikkim,architecture,cet,79,91.69,8,0.501,admitted,yes
16342.0,20,other,ews,punjab,engineering,jee,147,75.69,0,0.285,admitted,no
16343.0,19,male,ews,manipur,management,cet,138,77.51,0,0.292,admitted,no
16344.0,19,male,general,madhya pradesh,management,none,0,76.53,3,0.247,admitted,no
16345.0,17,female,ews,jharkhand,nursing,cet,65,83.3,1,0.303,rejected,no
16346.0,19,other,obc,himachal pradesh,nursing,cet,32,87.07,5,0.381,rejected,no
16347.0,17,other,st,himachal pradesh,nursing,none,0,90.09,7,0.418,admitted,yes
16348.0,19,male,ews,odisha,architecture,cet,145,64.62,8,0.349,rejected,no
16349.0,17,female,sc,goa,medical,neet,30,68.15,1,0.17,rejected,no
16350.0,17,female,obc,haryana,agriculture,none,0,91.98,1,0.323,admitted,yes
16351.0,20,female,ews,karnataka,agriculture,none,0,56.01,7,0.17,admitted,no
16352.0,20,other,sc,madhya pradesh,science,cet,131,73.5,4,0.331,rejected,no
16353.0,19,female,st,gujarat,arts,none,0,61.73,9,0.248,admitted,yes
16354.0,19,other,st,kerala,engineering,jee,94,67.24,9,0.351,admitted,yes
16355.0,17,other,obc,rajasthan,commerce,none,0,70.56,9,0.312,rejected,no
16356.0,19,female,sc,haryana,arts,none,0,85.7,8,0.404,admitted,yes
16357.0,19,female,obc,chhattisgarh,agriculture,none,0,56.05,0,0.043,rejected,no
16358.0,19,female,general,rajasthan,science,none,0,68.23,0,0.132,rejected,no
16359.0,18,other,st,haryana,medical,neet,634,78.4,7,0.7310099999999984,rejected,no
16360.0,18,male,obc,odisha,architecture,cet,144,90.47,6,0.499,rejected,no
16361.0,20,other,sc,tripura,management,none,0,82.49,7,0.363,admitted,no
16362.0,18,female,general,maharashtra,nursing,cet,129,77.4,7,0.412,admitted,no
16363.0,20,male,st,manipur,computer applications,cet,127,63.96,4,0.259,rejected,no
16364.0,20,other,general,nagaland,science,none,0,98.79,7,0.481,admitted,yes
16365.0,20,male,obc,bihar,management,cet,112,86.66,4,0.414,rejected,no
16366.0,19,female,general,assam,agriculture,cet,59,55.36,6,0.187,rejected,no
16367.0,17,other,ews,chhattisgarh,computer applications,none,0,60.96,2,0.115,rejected,no
16368.0,17,other,st,kerala,pharmacy,cet,106,81.86,4,0.375,rejected,no
16369.0,19,other,st,sikkim,commerce,none,0,77.57,2,0.236,rejected,no
16370.0,18,male,sc,meghalaya,medical,neet,427,78.82,9,0.66,admitted,yes
16371.0,17,other,ews,tamil nadu,arts,cet,192,69.22,9,0.432,admitted,yes
16372.0,20,female,general,karnataka,pharmacy,none,0,97.28,4,0.415,admitted,yes
16373.0,20,male,sc,rajasthan,nursing,cet,106,58.7,5,0.225,rejected,no
16374.0,18,other,general,odisha,law,none,0,60.09,3,0.127,rejected,no
16375.0,19,male,st,assam,management,none,0,66.41,10,0.3,rejected,no
16376.0,18,male,ews,maharashtra,management,cet,117,91.1,5,0.468,admitted,yes
16377.0,18,male,st,mizoram,law,none,0,96.43,9,0.5,rejected,no
