student_id,age,gender,category,state,preferred_stream,entrance_exam,entrance_score,board_percentage,extracurricular_score,admission_probability,admission_status,scholarship_eligibility,Unique_ID,performance_tier
14901.0,19,other,ews,jharkhand,computer applications,cet,43,65.28,3,0.194,admitted,no,14901,Average (60-75%)
14902.0,17,other,sc,bihar,computer applications,cet,113,79.61,2,0.327,rejected,no,14902,High (75-90%)
14903.0,19,male,general,punjab,engineering,cet,169,55.82,10,0.337,rejected,no,14903,Below Average (<60%)
14904.0,18,female,st,maharashtra,science,none,0,88.94,8,0.428,rejected,no,14904,High (75-90%)
14905.0,18,male,ews,rajasthan,pharmacy,none,0,90.44,4,0.366,admitted,yes,14905,Elite (90%+)
14906.0,18,female,general,haryana,pharmacy,cet,34,58.4,0,0.083,rejected,no,14906,Below Average (<60%)
14907.0,17,male,obc,chhattisgarh,nursing,none,0,87.42,2,0.308,admitted,yes,14907,High (75-90%)
14908.0,19,other,st,jharkhand,computer applications,none,0,69.33,9,0.303,rejected,no,14908,Average (60-75%)
14909.0,19,female,general,gujarat,commerce,cet,58,76.04,8,0.373,rejected,no,14909,High (75-90%)
14910.0,20,other,st,maharashtra,science,cet,52,95.42,2,0.401,rejected,no,14910,Elite (90%+)
14911.0,18,male,st,maharashtra,engineering,jee,147,93.05,6,0.52,rejected,no,14911,Elite (90%+)
14912.0,19,other,sc,bihar,pharmacy,cet,4,71.48,0,0.158,rejected,no,14912,Average (60-75%)
14913.0,19,female,obc,madhya pradesh,medical,neet,634,91.9,1,0.7310099999999984,admitted,yes,14913,Elite (90%+)
14914.0,19,male,sc,karnataka,pharmacy,cet,36,63.12,10,0.301,rejected,no,14914,Average (60-75%)
14915.0,19,female,general,maharashtra,architecture,cet,138,57.13,1,0.162,rejected,no,14915,Below Average (<60%)
14916.0,20,male,st,punjab,computer applications,none,0,69.07,8,0.283,admitted,yes,14916,Average (60-75%)
14917.0,20,male,st,kerala,pharmacy,none,0,74.68,2,0.215,rejected,no,14917,Average (60-75%)
14918.0,17,male,sc,haryana,arts,cet,100,77.7,4,0.341,rejected,no,14918,High (75-90%)
14919.0,18,other,st,telangana,agriculture,none,0,59.06,1,0.084,rejected,no,14919,Below Average (<60%)
14920.0,19,other,sc,punjab,architecture,cet,87,73.73,7,0.358,rejected,no,14920,Average (60-75%)
14921.0,19,female,sc,tripura,architecture,cet,48,59.31,2,0.136,rejected,no,14921,Below Average (<60%)
14922.0,18,other,ews,gujarat,nursing,cet,100,68.34,7,0.327,admitted,no,14922,Average (60-75%)
14923.0,17,male,ews,meghalaya,nursing,cet,100,79.47,10,0.462,admitted,yes,14923,High (75-90%)
14924.0,19,male,ews,punjab,management,cet,65,68.01,6,0.283,rejected,no,14924,Average (60-75%)
14925.0,19,male,sc,telangana,medical,neet,330,50.44,5,0.315,rejected,no,14925,Below Average (<60%)
14926.0,17,other,obc,goa,engineering,cet,171,83.91,3,0.415,rejected,no,14926,High (75-90%)
14927.0,19,other,general,gujarat,pharmacy,cet,109,75.15,7,0.383,admitted,no,14927,High (75-90%)
14928.0,20,other,sc,tripura,medical,neet,398,56.76,3,0.371,rejected,no,14928,Below Average (<60%)
14929.0,19,other,ews,manipur,agriculture,cet,90,54.19,1,0.109,admitted,no,14929,Below Average (<60%)
14930.0,20,male,ews,bihar,arts,none,0,69.31,9,0.303,rejected,no,14930,Average (60-75%)
14931.0,18,female,general,goa,commerce,none,0,96.97,7,0.468,rejected,no,14931,Elite (90%+)
14932.0,17,female,sc,uttar pradesh,arts,cet,163,68.32,3,0.297,admitted,no,14932,Average (60-75%)
14933.0,19,other,st,telangana,management,cet,106,98.9,2,0.462,rejected,no,14933,Elite (90%+)
14934.0,17,other,st,goa,commerce,none,0,86.16,10,0.444,rejected,no,14934,High (75-90%)
14935.0,17,female,ews,manipur,medical,neet,634,98.71,9,0.7310099999999984,admitted,yes,14935,Elite (90%+)
14936.0,17,male,general,odisha,law,none,0,92.85,9,0.474,admitted,yes,14936,Elite (90%+)
14937.0,20,other,sc,kerala,law,none,0,90.72,2,0.332,rejected,no,14937,Elite (90%+)
14938.0,20,other,general,haryana,nursing,none,0,58.8,3,0.118,rejected,no,14938,Below Average (<60%)
14939.0,18,other,st,odisha,engineering,cet,42,65.66,1,0.16,rejected,no,14939,Average (60-75%)
14940.0,19,male,sc,assam,computer applications,cet,94,83.99,4,0.382,admitted,no,14940,High (75-90%)
14941.0,18,male,sc,goa,commerce,none,0,66.52,0,0.12,rejected,no,14941,Average (60-75%)
14942.0,17,other,ews,andhra pradesh,medical,neet,634,79.13,2,0.725,rejected,no,14942,High (75-90%)
14943.0,20,other,ews,telangana,medical,neet,15,54.76,9,0.208,rejected,no,14943,Below Average (<60%)
14944.0,20,other,obc,bihar,law,none,0,74.54,6,0.287,rejected,no,14944,Average (60-75%)
14945.0,18,female,ews,tamil nadu,architecture,cet,175,87.2,7,0.515,admitted,yes,14945,High (75-90%)
14946.0,18,other,ews,karnataka,management,cet,177,88.5,2,0.435,admitted,yes,14946,High (75-90%)
14947.0,20,male,general,assam,computer applications,cet,84,69.3,10,0.378,rejected,no,14947,Average (60-75%)
14948.0,18,other,st,meghalaya,medical,neet,173,86.3,7,0.507,admitted,yes,14948,High (75-90%)
14949.0,18,female,general,himachal pradesh,architecture,cet,181,77.97,2,0.361,rejected,no,14949,High (75-90%)
14950.0,18,male,st,madhya pradesh,engineering,cet,51,67.1,7,0.285,rejected,no,14950,Average (60-75%)
14951.0,18,other,st,uttar pradesh,law,cet,132,53.19,10,0.293,rejected,no,14951,Below Average (<60%)
14952.0,19,female,ews,mizoram,nursing,none,0,52.63,2,0.055,rejected,no,14952,Below Average (<60%)
14953.0,17,male,sc,andhra pradesh,architecture,none,0,57.71,7,0.183,rejected,no,14953,Below Average (<60%)
14954.0,18,other,obc,assam,computer applications,none,0,89.75,3,0.343,admitted,yes,14954,High (75-90%)
14955.0,18,other,st,rajasthan,engineering,jee,101,55.49,4,0.18,rejected,no,14955,Below Average (<60%)
14956.0,18,male,obc,nagaland,agriculture,cet,0,73.5,10,0.352,admitted,yes,14956,Average (60-75%)
14957.0,18,other,general,madhya pradesh,arts,none,0,54.89,1,0.053,rejected,no,14957,Below Average (<60%)
14958.0,18,other,general,rajasthan,computer applications,cet,193,85.2,7,0.512,admitted,yes,14958,High (75-90%)
14959.0,18,male,ews,goa,arts,none,0,53.86,7,0.155,rejected,no,14959,Below Average (<60%)
14960.0,20,female,obc,goa,management,none,0,81.15,5,0.317,rejected,no,14960,High (75-90%)
14961.0,19,other,general,karnataka,pharmacy,cet,75,83.46,5,0.384,admitted,no,14961,High (75-90%)
14962.0,19,male,general,rajasthan,computer applications,none,0,58.88,4,0.137,admitted,no,14962,Below Average (<60%)
14963.0,18,other,general,uttar pradesh,nursing,cet,129,61.04,7,0.294,rejected,no,14963,Average (60-75%)
14964.0,20,female,st,gujarat,pharmacy,cet,97,98.3,8,0.561,rejected,no,14964,Elite (90%+)
14965.0,17,other,general,mizoram,engineering,jee,221,55.89,8,0.336,rejected,no,14965,Below Average (<60%)
14966.0,19,other,ews,kerala,commerce,none,0,90.49,9,0.457,rejected,no,14966,Elite (90%+)
14967.0,17,female,sc,tamil nadu,arts,none,0,85.25,1,0.274,rejected,no,14967,High (75-90%)
14968.0,20,female,obc,rajasthan,medical,neet,38,60.59,7,0.229,rejected,no,14968,Average (60-75%)
14969.0,18,female,ews,chhattisgarh,law,none,0,93.76,4,0.39,rejected,no,14969,Elite (90%+)
14970.0,18,female,sc,nagaland,architecture,cet,27,53.51,7,0.17,rejected,no,14970,Below Average (<60%)
14971.0,17,other,obc,andhra pradesh,pharmacy,cet,181,77.7,3,0.377,admitted,no,14971,High (75-90%)
14972.0,20,female,st,maharashtra,science,cet,75,57.88,0,0.107,rejected,no,14972,Below Average (<60%)
14973.0,18,female,st,gujarat,arts,none,0,77.76,2,0.237,rejected,no,14973,High (75-90%)
14974.0,18,other,st,jharkhand,computer applications,none,0,78.65,9,0.371,rejected,no,14974,High (75-90%)
14975.0,20,other,st,himachal pradesh,medical,neet,230,50.44,3,0.209,rejected,no,14975,Below Average (<60%)
14976.0,17,female,ews,manipur,pharmacy,cet,48,89.74,7,0.447,rejected,no,14976,High (75-90%)
14977.0,18,female,sc,tamil nadu,computer applications,none,0,59.15,10,0.248,rejected,no,14977,Below Average (<60%)
14978.0,17,female,obc,maharashtra,nursing,none,0,55.38,4,0.111,rejected,no,14978,Below Average (<60%)
14979.0,17,female,general,tamil nadu,pharmacy,cet,142,88.67,2,0.412,rejected,no,14979,High (75-90%)
14980.0,17,female,obc,uttar pradesh,arts,none,0,58.3,4,0.132,rejected,no,14980,Below Average (<60%)
14981.0,17,male,st,goa,architecture,cet,3,98.71,10,0.537,admitted,yes,14981,Elite (90%+)
14982.0,20,female,ews,sikkim,law,none,0,95.21,6,0.437,rejected,no,14982,Elite (90%+)
14983.0,18,female,obc,goa,computer applications,cet,152,54.4,6,0.243,rejected,no,14983,Below Average (<60%)
14984.0,20,male,general,bihar,commerce,none,0,77.52,1,0.218,rejected,no,14984,High (75-90%)
14985.0,18,other,st,goa,commerce,none,0,80.04,8,0.363,admitted,yes,14985,High (75-90%)
14986.0,20,other,st,karnataka,commerce,cet,131,54.16,0,0.118,rejected,no,14986,Below Average (<60%)
14987.0,17,male,general,chhattisgarh,computer applications,none,0,96.26,1,0.354,rejected,no,14987,Elite (90%+)
14988.0,17,male,general,meghalaya,law,none,0,65.62,1,0.131,rejected,no,14988,Average (60-75%)
14989.0,17,female,obc,meghalaya,management,none,0,53.53,8,0.17,rejected,no,14989,Below Average (<60%)
14990.0,20,other,sc,odisha,engineering,cet,125,97.96,2,0.468,admitted,yes,14990,Elite (90%+)
14991.0,19,female,general,telangana,computer applications,cet,2,60.38,8,0.221,rejected,no,14991,Average (60-75%)
14992.0,19,other,sc,chhattisgarh,agriculture,cet,32,68.3,4,0.227,rejected,no,14992,Average (60-75%)
14993.0,20,male,sc,uttar pradesh,medical,neet,626,75.4,3,0.66,rejected,no,14993,High (75-90%)
14994.0,18,female,st,sikkim,medical,neet,634,63.31,5,0.631,rejected,no,14994,Average (60-75%)
14995.0,19,other,ews,arunachal pradesh,pharmacy,cet,131,92.95,8,0.545,rejected,no,14995,Elite (90%+)
14996.0,19,other,general,mizoram,agriculture,cet,12,76.29,10,0.38,rejected,no,14996,High (75-90%)
14997.0,19,male,sc,gujarat,agriculture,cet,106,79.27,2,0.32,admitted,no,14997,High (75-90%)
14998.0,19,other,ews,arunachal pradesh,arts,none,0,84.58,4,0.323,rejected,no,14998,High (75-90%)
14999.0,18,male,general,nagaland,nursing,cet,111,97.37,10,0.6,rejected,no,14999,Elite (90%+)
15000.0,17,male,ews,arunachal pradesh,law,cet,89,87.68,10,0.515,admitted,yes,15000,High (75-90%)
15001.0,17,other,obc,chhattisgarh,architecture,cet,158,59.42,8,0.32,rejected,no,15001,Below Average (<60%)
15002.0,19,other,st,nagaland,nursing,none,0,87.81,4,0.347,admitted,yes,15002,High (75-90%)
15003.0,19,male,st,assam,science,cet,87,78.03,1,0.28,rejected,no,15003,High (75-90%)
15004.0,19,other,ews,punjab,management,cet,129,94.85,9,0.575,admitted,yes,15004,Elite (90%+)
15005.0,19,other,general,andhra pradesh,law,none,0,97.53,3,0.399,rejected,no,15005,Elite (90%+)
15006.0,17,male,ews,himachal pradesh,commerce,cet,62,97.07,10,0.565,rejected,no,15006,Elite (90%+)
15007.0,18,male,sc,gujarat,arts,none,0,81.83,10,0.412,rejected,no,15007,High (75-90%)
15008.0,18,male,st,chhattisgarh,commerce,none,0,86.31,6,0.372,admitted,yes,15008,High (75-90%)
15009.0,20,other,st,maharashtra,architecture,cet,142,70.1,8,0.386,rejected,no,15009,Average (60-75%)
15010.0,19,female,sc,goa,medical,neet,482,91.54,1,0.644,rejected,no,15010,Elite (90%+)
15011.0,19,female,sc,bihar,architecture,none,0,51.23,1,0.04199,rejected,no,15011,Below Average (<60%)
15012.0,19,female,ews,karnataka,architecture,cet,152,74.33,6,0.387,admitted,no,15012,Average (60-75%)
15013.0,18,female,sc,madhya pradesh,computer applications,none,0,93.64,0,0.316,admitted,yes,15013,Elite (90%+)
15014.0,20,female,ews,mizoram,architecture,none,0,97.33,5,0.434,rejected,no,15014,Elite (90%+)
15015.0,19,male,st,assam,management,none,0,92.72,9,0.473,admitted,yes,15015,Elite (90%+)
15016.0,20,female,st,chhattisgarh,agriculture,cet,121,50.79,9,0.25,rejected,no,15016,Below Average (<60%)
15017.0,19,male,sc,arunachal pradesh,architecture,cet,162,83.82,2,0.39,rejected,no,15017,High (75-90%)
15018.0,19,other,obc,rajasthan,commerce,cet,62,79.97,0,0.259,rejected,no,15018,High (75-90%)
15019.0,17,male,st,manipur,computer applications,cet,22,50.44,3,0.072,rejected,no,15019,Below Average (<60%)
15020.0,19,male,obc,gujarat,engineering,cet,190,64.61,10,0.415,admitted,yes,15020,Average (60-75%)
15021.0,17,female,st,maharashtra,arts,none,0,53.01,3,0.076,rejected,no,15021,Below Average (<60%)
15022.0,19,female,st,sikkim,science,none,0,76.74,8,0.339,rejected,no,15022,High (75-90%)
15023.0,19,female,sc,punjab,computer applications,cet,168,83.24,3,0.408,rejected,no,15023,High (75-90%)
15024.0,19,other,ews,tripura,nursing,none,0,85.51,8,0.403,rejected,no,15024,High (75-90%)
15025.0,18,other,general,goa,commerce,cet,76,55.18,0,0.088,rejected,no,15025,Below Average (<60%)
15026.0,17,female,obc,chhattisgarh,nursing,cet,140,75.43,8,0.424,admitted,yes,15026,High (75-90%)
15027.0,19,other,obc,punjab,nursing,cet,144,69.62,7,0.366,rejected,no,15027,Average (60-75%)
15028.0,19,female,ews,telangana,arts,none,0,75.8,3,0.241,rejected,no,15028,High (75-90%)
15029.0,18,male,sc,chhattisgarh,science,none,0,92.0,8,0.45,admitted,yes,15029,Elite (90%+)
15030.0,19,male,obc,odisha,law,cet,47,97.3,0,0.375,admitted,yes,15030,Elite (90%+)
15031.0,20,male,ews,manipur,agriculture,none,0,52.66,9,0.182,rejected,no,15031,Below Average (<60%)
15032.0,19,male,sc,telangana,agriculture,cet,89,63.6,10,0.34,rejected,no,15032,Average (60-75%)
15033.0,17,other,obc,goa,management,none,0,96.13,5,0.425,rejected,no,15033,Elite (90%+)
15034.0,20,female,ews,jharkhand,law,none,0,81.54,8,0.374,rejected,no,15034,High (75-90%)
15035.0,18,female,general,mizoram,law,none,0,85.66,7,0.386,rejected,no,15035,High (75-90%)
15036.0,19,female,ews,tamil nadu,nursing,cet,16,70.87,4,0.234,rejected,no,15036,Average (60-75%)
15037.0,20,male,general,sikkim,pharmacy,cet,22,56.11,1,0.077,rejected,no,15037,Below Average (<60%)
15038.0,18,other,sc,madhya pradesh,agriculture,cet,168,69.18,7,0.379,rejected,no,15038,Average (60-75%)
15039.0,19,male,sc,jharkhand,computer applications,none,0,52.64,4,0.091,rejected,no,15039,Below Average (<60%)
15040.0,17,female,ews,chhattisgarh,management,none,0,56.75,1,0.067,admitted,no,15040,Below Average (<60%)
15041.0,20,other,ews,karnataka,agriculture,cet,181,77.97,8,0.47,rejected,no,15041,High (75-90%)
15042.0,17,other,ews,uttar pradesh,architecture,cet,57,74.43,5,0.306,admitted,no,15042,Average (60-75%)
15043.0,19,female,ews,goa,law,none,0,68.01,9,0.294,admitted,yes,15043,Average (60-75%)
15044.0,18,other,ews,tripura,science,cet,159,80.58,6,0.438,rejected,no,15044,High (75-90%)
15045.0,17,male,sc,haryana,engineering,cet,102,80.47,6,0.398,admitted,no,15045,High (75-90%)
15046.0,18,male,ews,bihar,science,none,0,85.11,9,0.418,rejected,no,15046,High (75-90%)
15047.0,20,female,st,odisha,nursing,none,0,68.65,1,0.153,rejected,no,15047,Average (60-75%)
15048.0,17,male,obc,kerala,agriculture,cet,35,85.2,0,0.279,rejected,no,15048,High (75-90%)
15049.0,18,male,ews,punjab,law,none,0,90.2,2,0.328,rejected,no,15049,Elite (90%+)
15050.0,17,other,general,uttar pradesh,science,cet,53,97.36,0,0.379,admitted,yes,15050,Elite (90%+)
15051.0,17,other,general,bihar,medical,neet,312,55.35,0,0.248,admitted,no,15051,Below Average (<60%)
15052.0,17,male,general,manipur,science,none,0,86.51,6,0.374,admitted,yes,15052,High (75-90%)
15053.0,19,male,sc,gujarat,science,none,0,55.99,3,0.098,admitted,no,15053,Below Average (<60%)
15054.0,20,female,general,madhya pradesh,agriculture,cet,190,70.37,8,0.421,admitted,yes,15054,Average (60-75%)
15055.0,19,male,obc,gujarat,management,cet,170,72.84,0,0.28,admitted,no,15055,Average (60-75%)
15056.0,20,male,obc,goa,engineering,jee,163,53.22,2,0.169,admitted,no,15056,Below Average (<60%)
15057.0,19,other,obc,maharashtra,engineering,jee,220,71.7,1,0.323,admitted,no,15057,Average (60-75%)
15058.0,18,other,general,karnataka,management,cet,141,63.53,4,0.265,rejected,no,15058,Average (60-75%)
15059.0,20,other,obc,punjab,medical,neet,472,65.96,4,0.506,rejected,no,15059,Average (60-75%)
15060.0,17,male,obc,madhya pradesh,architecture,cet,193,77.64,4,0.403,admitted,no,15060,High (75-90%)
15061.0,19,other,st,meghalaya,law,cet,163,83.83,5,0.446,admitted,no,15061,High (75-90%)
15062.0,17,male,sc,odisha,engineering,jee,12,93.91,7,0.454,rejected,no,15062,Elite (90%+)
15063.0,20,other,obc,arunachal pradesh,architecture,cet,63,86.49,1,0.325,rejected,no,15063,High (75-90%)
15064.0,17,female,general,kerala,science,none,0,88.83,5,0.372,admitted,yes,15064,High (75-90%)
15065.0,17,male,sc,maharashtra,science,none,0,87.96,9,0.439,rejected,no,15065,High (75-90%)
15066.0,18,other,obc,mizoram,commerce,none,0,54.66,1,0.052,admitted,no,15066,Below Average (<60%)
15067.0,19,female,st,arunachal pradesh,nursing,cet,11,68.14,10,0.32,admitted,yes,15067,Average (60-75%)
15068.0,17,male,obc,assam,science,none,0,78.07,10,0.385,admitted,yes,15068,High (75-90%)
15069.0,18,other,ews,tamil nadu,commerce,cet,169,70.16,7,0.387,admitted,no,15069,Average (60-75%)
15070.0,18,other,general,punjab,science,none,0,91.29,8,0.445,rejected,no,15070,Elite (90%+)
15071.0,19,female,ews,karnataka,agriculture,none,0,76.15,10,0.371,rejected,no,15071,High (75-90%)
15072.0,20,female,st,andhra pradesh,agriculture,cet,15,52.97,2,0.068,rejected,no,15072,Below Average (<60%)
15073.0,19,male,st,gujarat,nursing,cet,181,58.43,5,0.273,rejected,no,15073,Below Average (<60%)
15074.0,19,female,ews,mizoram,nursing,none,0,89.79,0,0.288,rejected,no,15074,High (75-90%)
15075.0,18,other,sc,nagaland,pharmacy,cet,49,93.41,0,0.348,rejected,no,15075,Elite (90%+)
15076.0,20,female,st,sikkim,science,cet,11,99.53,6,0.478,admitted,yes,15076,Elite (90%+)
15077.0,17,other,sc,manipur,law,cet,64,88.47,0,0.322,rejected,no,15077,High (75-90%)
15078.0,17,male,st,punjab,pharmacy,none,0,88.68,10,0.462,admitted,yes,15078,High (75-90%)
15079.0,17,male,sc,gujarat,computer applications,none,0,67.15,4,0.197,rejected,no,15079,Average (60-75%)
15080.0,18,male,ews,bihar,law,none,0,84.48,0,0.25,rejected,no,15080,High (75-90%)
15081.0,18,male,obc,himachal pradesh,engineering,jee,274,72.79,10,0.531,admitted,yes,15081,Average (60-75%)
15082.0,20,other,st,sikkim,arts,none,0,89.07,7,0.41,rejected,no,15082,High (75-90%)
15083.0,19,female,general,telangana,pharmacy,cet,72,51.39,8,0.203,rejected,no,15083,Below Average (<60%)
15084.0,18,male,general,assam,nursing,none,0,80.79,8,0.368,rejected,no,15084,High (75-90%)
15085.0,17,female,st,goa,architecture,cet,192,64.74,8,0.381,rejected,no,15085,Average (60-75%)
15086.0,19,other,obc,arunachal pradesh,engineering,jee,256,80.47,1,0.411,admitted,no,15086,High (75-90%)
15087.0,18,other,general,punjab,pharmacy,none,0,94.46,8,0.468,rejected,no,15087,Elite (90%+)
15088.0,20,male,st,sikkim,nursing,cet,77,81.51,6,0.389,admitted,no,15088,High (75-90%)
15089.0,18,other,st,tripura,arts,cet,76,76.19,4,0.314,rejected,no,15089,High (75-90%)
15090.0,19,female,st,chhattisgarh,commerce,cet,177,65.76,0,0.233,rejected,no,15090,Average (60-75%)
15091.0,20,other,sc,maharashtra,engineering,cet,116,96.46,8,0.56,admitted,yes,15091,Elite (90%+)
15092.0,18,female,ews,kerala,pharmacy,cet,10,55.19,2,0.08,rejected,no,15092,Below Average (<60%)
15093.0,18,other,general,uttar pradesh,commerce,none,0,59.52,2,0.105,rejected,no,15093,Below Average (<60%)
15094.0,19,other,general,tripura,nursing,cet,123,95.52,0,0.413,rejected,no,15094,Elite (90%+)
15095.0,18,other,obc,sikkim,commerce,cet,139,87.29,3,0.418,rejected,no,15095,High (75-90%)
15096.0,17,male,ews,goa,architecture,cet,43,50.44,3,0.085,rejected,no,15096,Below Average (<60%)
15097.0,18,other,st,himachal pradesh,architecture,cet,93,71.15,0,0.216,rejected,no,15097,Average (60-75%)
